CODE;PARENT_CODE;TYPE_CODE;NAME.RU.NAME;NAME.EN.NAME;NAME.UA.NAME;EXT.YAMARKET.0;EXT.ZIP.0;LONGITUDE;LATITUDE
0000588142;0000587988;CITY;Зуевка;;;20021;;;
0000588422;0000028072;SUBREGION;Кирово-Чепецкий район;;;;613040;;
0000589061;0000588422;CITY;Кирово-Чепецк;;;11071;;;
0000589280;0000028072;SUBREGION;Кильмезский район;;;;613570;;
0000589646;0000028072;SUBREGION;Котельничский район;;;;612600;;
0000590086;0000589646;CITY;Котельнич;;;20023;;;
0000590479;0000028072;SUBREGION;Куменский район;;;;613400;;
0000590864;0000028072;SUBREGION;Малмыжский район;;;;612920;;
0000591210;0000590864;CITY;Малмыж;;;20025;;;
0000591412;0000028072;SUBREGION;Лузский район;;;;613900;;
0000591615;0000591412;CITY;Луза;;;20024;;;
0000591768;0000028072;SUBREGION;Лебяжский район;;;;613500;;
0000591986;0000028072;SUBREGION;Нагорский район;;;;613250;;
0000592273;0000028072;SUBREGION;Мурашинский район;;;;613710;;
0000592411;0000592273;CITY;Мураши;;;20026;;;
0000592489;0000028072;SUBREGION;Немский район;;;;613470;;
0000592692;0000028072;SUBREGION;Омутнинский район;;;;612740;;
0000593020;0000592692;CITY;Омутнинск;;;20028;;;
0000593235;0000028072;SUBREGION;Нолинский район;;;;613440;;
0000593422;0000593235;CITY;Нолинск;;;20027;;;
0000593630;0000028072;SUBREGION;Опаринский район;;;;613810;;
0000593891;0000028072;SUBREGION;Оричевский район;;;;612080;;
0000594481;0000028072;SUBREGION;Подосиновский район;;;;613930;;
0000594949;0000028072;SUBREGION;Орловский район;;;;612270;;
0000595179;0000594949;CITY;Орлов;;;20029;612270;;
0000595299;0000028072;SUBREGION;Пижанский район;;;;613380;;
0000595565;0000028072;SUBREGION;Санчурский район;;;;612370;;
0000595879;0000028072;SUBREGION;Свечинский район;;;;612040;;
0000596113;0000028072;SUBREGION;Слободской район;;;;613150;;
0000596969;0000596113;CITY;Слободской;;;11073;;;
0000597120;0000028072;SUBREGION;Тужинский район;;;;612200;;
0000597313;0000028072;SUBREGION;Сунский район;;;;612450;;
0000597510;0000028072;SUBREGION;Советский район;;;;613341;;
0000597763;0000597510;CITY;Советск;;;11074;;;
0000597951;0000028072;SUBREGION;Унинский район;;;;612540;;
0000598238;0000028072;SUBREGION;Уржумский район;;;;613530;;
0000598709;0000598238;CITY;Уржум;;;20030;;;
0000598778;0000028072;SUBREGION;Фаленский район;;;;612500;;
0000599087;0000028072;SUBREGION;Шабалинский район;;;;612020;;
0000599474;0000028072;SUBREGION;Юрьянский район;;;;613600;;
0000599861;0000028072;SUBREGION;Яранский район;;;;612260;;
0000600115;0000599861;CITY;Яранск;;;11075;;;
0000028073;0000028068;REGION;Нижегородская область;;;11079;;;
0000600317;0000028073;CITY;Нижний Новгород;;;47;;;
0000601813;0000028073;CITY;Дзержинск;;;972;;;
0000602165;0000028073;CITY;Бор;;;20037;;;
0000603285;0000028073;CITY;Саров;;;11083;;;
0000603418;0000028073;CITY;Арзамас;;;11080;;;
0000603670;0000028073;CITY;Семенов;;;20050;;;
0000604260;0000028073;CITY;Выкса;;;20040;;;
0000604903;0000028073;CITY;Первомайск;;;20049;;;
0000605188;0000028073;CITY;Шахунья;;;20054;;;
0000605849;0000028073;SUBREGION;Арзамасский район;;;;607227;;
0000606469;0000028073;SUBREGION;Ардатовский район;;;;607130;;
0000606899;0000028073;SUBREGION;Балахнинский район;;;;606407;;
0000607152;0000606899;CITY;Балахна;;;20035;;;
0000607487;0000028073;SUBREGION;Богородский район;;;;607600;;
0000608554;0000607487;CITY;Богородск;;;20036;;;
0000608734;0000028073;SUBREGION;Большемурашкинский район;;;;606360;;
0000608904;0000028073;SUBREGION;Вадский район;;;;606380;;
0000609071;0000028073;SUBREGION;Бутурлинский район;;;;607440;;
0000609286;0000028073;SUBREGION;Большеболдинский район;;;;607940;;
0000609468;0000028073;SUBREGION;Вачский район;;;;606150;;
0000609829;0000028073;SUBREGION;Ветлужский район;;;;606860;;
0000609830;0000609829;CITY;Ветлуга;;;20038;606860;;
0000610098;0000028073;SUBREGION;Варнавинский район;;;;606760;;
0000610345;0000028073;SUBREGION;Воротынский район;;;;606260;;
0000610667;0000028073;SUBREGION;Володарский район;;;;606072;;
0000610995;0000610667;CITY;Володарск;;;20039;;;
0000611095;0000028073;SUBREGION;Вознесенский район;;;;607340;;
0000611414;0000028073;SUBREGION;Воскресенский район;;;;;;
0000612097;0000028073;SUBREGION;Гагинский район;;;;;;
0000612423;0000028073;SUBREGION;Городецкий район;;;;;;
0000612859;0000612423;CITY;Городец;;;20041;;;
0000613119;0000612423;CITY;Заволжье;;;20042;;;
0000613499;0000028073;SUBREGION;Дальнеконстантиновский район;;;;606310;;
0000613982;0000028073;SUBREGION;Княгининский район;;;;606340;;
0000613984;0000613982;CITY;Княгинино;;;20043;606340;;
0000614235;0000028073;SUBREGION;Ковернинский район;;;;606570;;
0000614651;0000028073;SUBREGION;Дивеевский район;;;;607320;;
0000614938;0000028073;SUBREGION;Краснобаковский район;;;;606710;;
0000615299;0000028073;SUBREGION;Кстовский район;;;;607650;;
0000615954;0000615299;CITY;Кстово;;;20044;;;
0000616090;0000615954;SUBREGION;Промышленный район;;;;607650;;
0000616127;0000028073;SUBREGION;Краснооктябрьский район;;;;607530;;
0000616386;0000028073;SUBREGION;Лукояновский район;;;;607800;;
0000616458;0000616386;CITY;Лукоянов;;;20046;;;
0000616787;0000028073;SUBREGION;Кулебакский район;;;;607010;;
0000617046;0000616787;CITY;Кулебаки;;;20045;;;
0000617278;0000028073;SUBREGION;Лысковский район;;;;606212;;
0000617638;0000617278;CITY;Лысково;;;20047;606210;;
0000617870;0000028073;SUBREGION;Павловский район;;;;606100;;
0000618211;0000617870;CITY;Павлово;;;11082;;;
0000618545;0000617870;CITY;Ворсма;;;37157;;;
0000618680;0000617870;CITY;Горбатов;;;37155;606125;;
0000618729;0000028073;SUBREGION;Навашинский район;;;;607100;;
0000618730;0000618729;CITY;Навашино;;;20048;;;
0000619025;0000028073;SUBREGION;Перевозский район;;;;607400;;
0000619197;0000619025;CITY;Перевоз;;;20609;607400;;
0000619274;0000028073;SUBREGION;Пильнинский район;;;;607491;;
0000619684;0000028073;SUBREGION;Починковский район;;;;607911;;
0000620104;0000028073;SUBREGION;Сергачский район;;;;607510;;
0000620105;0000620104;CITY;Сергач;;;20051;;;
0000620527;0000028073;SUBREGION;Сокольский район;;;;606670;;
0000621102;0000028073;SUBREGION;Сеченовский район;;;;607580;;
0000621409;0000028073;SUBREGION;Спасский район;;;;606280;;
0000621588;0000028073;SUBREGION;Тоншаевский район;;;;606950;;
0000621994;0000028073;SUBREGION;Сосновский район;;;;606170;;
0000622337;0000028073;SUBREGION;Тонкинский район;;;;606970;;
0000622534;0000028073;SUBREGION;Уренский район;;;;606803;;
0000622535;0000622534;CITY;Урень;;;20052;;;
0000623018;0000028073;SUBREGION;Чкаловский район;;;;606540;;
0000623258;0000623018;CITY;Чкаловск;;;20053;;;
0000623464;0000028073;SUBREGION;Шарангский район;;;;606841;;
0000623705;0000028073;SUBREGION;Шатковский район;;;;607700;;
0000028074;0000028068;REGION;Удмуртская Республика;;;11148;;;
0000624093;0000028074;CITY;Ижевск;;;44;;;
0000625079;0000028074;CITY;Сарапул;;;11152;;;
0000625428;0000028074;CITY;Воткинск;;;11149;;;
0000625713;0000028074;CITY;Глазов;;;11150;;;
0000625873;0000028074;SUBREGION;Алнашский район;;;;;;
0000626452;0000028074;CITY;Можга;;;11151;;;
0000626725;0000028074;SUBREGION;Вавожский район;;;;;;
0000627093;0000028074;SUBREGION;Балезинский район;;;;;;
0000627762;0000028074;SUBREGION;Воткинский район;;;;;;
0000628244;0000028074;SUBREGION;Глазовский район;;;;;;
0000628809;0000028074;SUBREGION;Завьяловский район;;;;;;
0000630405;0000028074;SUBREGION;Граховский район;;;;;;
0000630654;0000028074;SUBREGION;Дебесский район;;;;;;
0000630940;0000028074;SUBREGION;Игринский район;;;;;;
0000631633;0000028074;SUBREGION;Камбарский район;;;;;;
0000631641;0000631633;CITY;Камбарка;;;20072;;;
0000631857;0000028074;SUBREGION;Каракулинский район;;;;;;
0000632148;0000028074;SUBREGION;Кезский район;;;;;;
0000632820;0000028074;SUBREGION;Кизнерский район;;;;;;
0000633312;0000028074;SUBREGION;Киясовский район;;;;;;
0000633536;0000028074;SUBREGION;Красногорский район;;;;;;
0000633852;0000028074;SUBREGION;Можгинский район;;;;;;
0000634432;0000028074;SUBREGION;Малопургинский район;;;;;;
0000635015;0000028074;SUBREGION;Сарапульский район;;;;;;
0000635540;0000028074;SUBREGION;Увинский район;;;;;;
0000636149;0000028074;SUBREGION;Сюмсинский район;;;;;;
0000636485;0000028074;SUBREGION;Селтинский район;;;;;;
0000636777;0000028074;SUBREGION;Юкаменский район;;;;;;
0000637107;0000028074;SUBREGION;Шарканский район;;;;;;
0000637542;0000028074;SUBREGION;Якшур-Бодьинский район;;;;;;
0000638069;0000028074;SUBREGION;Ярский район;;;;;;
0000028075;0000028068;REGION;Чувашская Республика;;;11156;;;
0000638402;0000028075;CITY;Чебоксары;;;45;;;
0000638992;0000028075;CITY;Канаш;;;20074;;;
0000639174;0000028075;CITY;Алатырь;;;20073;;;
0000639397;0000028075;SUBREGION;Алатырский район;;;;;;
0000639777;0000028075;CITY;Шумерля;;;20078;;;
0000639929;0000028075;CITY;Новочебоксарск;;;37133;;;
0000640002;0000028075;SUBREGION;Аликовский район;;;;;;
0000640442;0000028075;SUBREGION;Батыревский район;;;;;;
0000640967;0000028075;SUBREGION;Вурнарский район;;;;;;
0000641634;0000028075;SUBREGION;Канашский район;;;;;;
0000642495;0000028075;SUBREGION;Ибресинский район;;;;;;
0000642936;0000028075;SUBREGION;Козловский район;;;;;;
0000643243;0000642936;CITY;Козловка;;;20075;429430;;
0000643354;0000028075;SUBREGION;Красноармейский район;;;;;;
0000643817;0000028075;SUBREGION;Красночетайский район;;;;;;
0000644112;0000028075;SUBREGION;Комсомольский район;;;;;;
0000644523;0000028075;SUBREGION;Моргаушский район;;;;;;
0000645259;0000028075;SUBREGION;Мариинско-Посадский район;;;;;;
0000645265;0000645259;CITY;Мариинский Посад;;;20076;429570;;
0000645845;0000028075;SUBREGION;Порецкий район;;;;;;
0000646065;0000028075;SUBREGION;Цивильский район;;;;;;
0000646747;0000646065;CITY;Цивильск;;;20077;429900;;
0000646822;0000028075;SUBREGION;Урмарский район;;;;;;
0000647396;0000028075;SUBREGION;Чебоксарский район;;;;;;
0000648617;0000028075;SUBREGION;Шемуршинский район;;;;;;
0000648842;0000028075;SUBREGION;Шумерлинский район;;;;;;
0000649189;0000028075;SUBREGION;Ядринский район;;;;;;
0000649612;0000649189;CITY;Ядрин;;;20079;;;
0000649733;0000028075;SUBREGION;Янтиковский район;;;;;;
0000650106;0000028075;SUBREGION;Яльчикский район;;;;;;
0000028076;0000028068;REGION;Самарская область;;;11131;;;
0000650509;0000028076;CITY;Самара;;;51;;;
0000652153;0000028076;CITY;Жигулевск;;;11132;;;
0000652587;0000028076;CITY;Тольятти;;;240;;;
0000653294;0000028076;CITY;Чапаевск;;;11141;;;
0000653526;0000028076;CITY;Новокуйбышевск;;;11135;;;
0000653969;0000028076;CITY;Октябрьск;;;11136;;;
0000654215;0000028076;CITY;Отрадный;;;11137;;;
0000654373;0000028076;CITY;Похвистнево;;;11138;;;
0000654543;0000028076;CITY;Сызрань;;;11139;;;
0000655390;0000028076;CITY;Кинель;;;11133;;;
0000655915;0000028076;SUBREGION;Безенчукский район;;;;;;
0000656404;0000028076;SUBREGION;Алексеевский район;;;;;;
0000656574;0000028076;SUBREGION;Богатовский район;;;;;;
0000656768;0000028076;SUBREGION;Борский район;;;;;;
0000657123;0000028076;SUBREGION;Большеглушицкий район;;;;;;
0000657416;0000028076;SUBREGION;Большечерниговский район;;;;;;
0000657689;0000028076;SUBREGION;Елховский район;;;;;;
0000657874;0000028076;SUBREGION;Камышлинский район;;;;;;
0000658047;0000028076;SUBREGION;Кинель-Черкасский район;;;;;;
0000658621;0000028076;SUBREGION;Исаклинский район;;;;;;
0000658853;0000028076;SUBREGION;Кинельский район;;;;;;
0000659446;0000028076;SUBREGION;Клявлинский район;;;;;;
0000659643;0000028076;SUBREGION;Красноярский район;;;;;;
0000660886;0000028076;SUBREGION;Кошкинский район;;;;;;
0000661211;0000028076;SUBREGION;Красноармейский район;;;;;;
0000661543;0000028076;SUBREGION;Нефтегорский район;;;;;;
0000661564;0000661543;CITY;Нефтегорск;;;11134;446600;;
0000661761;0000028076;SUBREGION;Приволжский район;;;;;;
0000662035;0000028076;SUBREGION;Пестравский район;;;;;;
0000662264;0000028076;SUBREGION;Похвистневский район;;;;;;
0000662691;0000028076;SUBREGION;Ставропольский район;;;;;;
0000666350;0000028076;SUBREGION;Сергиевский район;;;;;;
0000666826;0000028076;SUBREGION;Сызранский район;;;;;;
0000667548;0000028076;SUBREGION;Хворостянский район;;;;;;
0000667741;0000028076;SUBREGION;Челно-Вершинский район;;;;;;
0000668093;0000028076;SUBREGION;Шенталинский район;;;;;;
0000668385;0000028076;SUBREGION;Волжский район;;;;;;
0000669763;0000028076;SUBREGION;Шигонский район;;;;;;
0000028077;0000028068;REGION;Пермский край;;;11108;614000;;
0000670178;0000028077;CITY;Пермь;;;50;;;
0000672223;0000028077;CITY;Березники;;;20237;;;
0000672618;0000028077;CITY;Гремячинск;;;20626;;;
0000672852;0000028077;CITY;Александровск;;;20653;;;
0000673247;0000028077;CITY;Губаха;;;20248;;;
0000673564;0000028077;CITY;Добрянка;;;20236;;;
0000674573;0000028077;CITY;Кизел;;;20635;;;
0000675089;0000028077;CITY;Лысьва;;;20244;;;
0000675770;0000028077;CITY;Кунгур;;;20250;;;
0000676040;0000028077;CITY;Соликамск;;;11110;;;
0000676322;0000028077;CITY;Чайковский;;;20243;;;
0000676868;0000028077;CITY;Чусовой;;;20712;;;
0000677685;0000028077;CITY;Кудымкар;;;11076;619000;;
0000677917;0000028077;SUBREGION;Березовский район;;;;;;
0000678244;0000028077;SUBREGION;Бардымский район;;;;;;
0000678825;0000028077;SUBREGION;Верещагинский район;;;;;;
0000679197;0000678825;CITY;Верещагино;;;20634;;;
0000679581;0000028077;SUBREGION;Большесосновский район;;;;;;
0000679967;0000028077;SUBREGION;Ильинский район;;;;;;
0000680062;0000679967;CITY;Чермоз;;;20909;617040;;
0000680619;0000028077;SUBREGION;Еловский район;;;;;;
0000680832;0000028077;SUBREGION;Горнозаводский район;;;;;;
0000680894;0000680832;CITY;Горнозаводск;;;20628;618820;;
0000681255;0000028077;SUBREGION;Карагайский район;;;;;;
0000682100;0000028077;SUBREGION;Кишертский район;;;;;;
0000682360;0000028077;SUBREGION;Куединский район;;;;;;
0000683039;0000028077;SUBREGION;Кунгурский район;;;;;;
0000683948;0000028077;SUBREGION;Красновишерский район;;;;;;
0000684155;0000683948;CITY;Красновишерск;;;20249;;;
0000684247;0000028077;SUBREGION;Нытвенский район;;;;617000;;
0000684819;0000684247;CITY;Нытва;;;20251;617000;;
0000685059;0000028077;SUBREGION;Октябрьский район;;;;;;
0000685616;0000028077;SUBREGION;Осинский район;;;;;;
0000685619;0000685616;CITY;Оса;;;20246;;;
0000686145;0000028077;SUBREGION;Ординский район;;;;;;
0000686491;0000028077;SUBREGION;Оханский район;;;;;;
0000686658;0000686491;CITY;Оханск;;;20607;618100;;
0000686925;0000028077;SUBREGION;Очерский район;;;;;;
0000686970;0000686925;CITY;Очер;;;20247;;;
0000687417;0000028077;SUBREGION;Пермский район;;;;;;
0000690130;0000028077;SUBREGION;Сивинский район;;;;;;
0000690627;0000028077;SUBREGION;Соликамский район;;;;;;
0000691132;0000028077;SUBREGION;Усольский район;;;;;;
0000691520;0000691132;CITY;Усолье;;;20590;;;
0000691725;0000028077;SUBREGION;Суксунский район;;;;;;
0000692124;0000028077;SUBREGION;Уинский район;;;;;;
0000692374;0000028077;SUBREGION;Частинский район;;;;;;
0000692694;0000028077;SUBREGION;Чердынский район;;;;;;
0000693109;0000692694;CITY;Чердынь;;;20588;618601;;
0000693142;0000028077;SUBREGION;Чернушинский район;;;;;;
0000693168;0000693142;CITY;Чернушка;;;20679;;;
0000693778;0000028077;SUBREGION;Гайнский район;;;;;;
0000694077;0000028077;SUBREGION;Кочевский район;;;;;;
0000694440;0000028077;SUBREGION;Кудымкарский район;;;;;;
0000695488;0000028077;SUBREGION;Косинский район;;;;;;
0000695715;0000028077;SUBREGION;Юрлинский район;;;;;;
0000696075;0000028077;SUBREGION;Юсьвинский район;;;;;;
0000696745;0000028077;SUBREGION;Краснокамский район;;;;;;
0000697348;0000696745;CITY;Краснокамск;;;11109;617060;;
0000028078;0000028068;REGION;Пензенская область;;;11095;;;
0000697597;0000028078;CITY;Пенза;;;49;;;
0000699030;0000028078;SUBREGION;Спасский район;;;;;;
0000699187;0000699030;CITY;Спасск;;;37121;442600;;
0000699256;0000028078;SUBREGION;Башмаковский район;;;;;;
0000699624;0000028078;CITY;Заречный;;;11098;;;
0000699672;0000028078;SUBREGION;Бековский район;;;;;;
0000699956;0000028078;CITY;Кузнецк;;;11101;;;
0000700226;0000699956;CITY;Кузнецк-8;;;;442538;;
0000700228;0000699956;CITY;Кузнецк-12;;;;442542;;
0000700231;0000028078;SUBREGION;Белинский район;;;;;;
0000700250;0000700231;CITY;Белинский;;;11096;442250;;
0000700733;0000028078;SUBREGION;Бессоновский район;;;;;;
0000701198;0000028078;SUBREGION;Городищенский район;;;;;;
0000701643;0000701198;CITY;Сурск;;;29652;442300;;
0000701695;0000701198;CITY;Городище;;;20056;442310;;
0000701847;0000028078;SUBREGION;Вадинский район;;;;;;
0000702109;0000028078;SUBREGION;Каменский район;;;;;;
0000702236;0000702109;CITY;Каменка;;;11099;;;
0000702665;0000028078;SUBREGION;Иссинский район;;;;;;
0000702876;0000028078;SUBREGION;Земетчинский район;;;;;;
0000703275;0000028078;SUBREGION;Камешкирский район;;;;;;
0000703540;0000028078;SUBREGION;Колышлейский район;;;;;;
0000703964;0000028078;SUBREGION;Кузнецкий район;;;;;;
0000704568;0000028078;SUBREGION;Лунинский район;;;;;;
0000704907;0000028078;SUBREGION;Лопатинский район;;;;;;
0000705198;0000028078;SUBREGION;Малосердобинский район;;;;;;
0000705365;0000028078;SUBREGION;Неверкинский район;;;;;;
0000705624;0000028078;SUBREGION;Наровчатский район;;;;;;
0000705868;0000028078;SUBREGION;Мокшанский район;;;;;;
0000706348;0000028078;SUBREGION;Нижнеломовский район;;;;;;
0000706757;0000706348;CITY;Нижний Ломов;;;11104;;;
0000706909;0000028078;SUBREGION;Никольский район;;;;;;
0000707191;0000706909;CITY;Никольск;;;11105;;;
0000707380;0000028078;SUBREGION;Пачелмский район;;;;;;
0000707750;0000028078;SUBREGION;Сердобский район;;;;;;
0000707962;0000707750;CITY;Сердобск;;;11106;;;
0000708252;0000028078;SUBREGION;Шемышейский район;;;;;;
0000708588;0000028078;SUBREGION;Сосновоборский район;;;;;;
0000708856;0000028078;SUBREGION;Тамалинский район;;;;;;
0000709181;0000028078;SUBREGION;Пензенский район;;;;;;
0000028079;0000028068;REGION;Оренбургская область;;;11084;460000;;
0000709964;0000028079;CITY;Оренбург;;;48;;;
0000711492;0000028079;CITY;Новотроицк;;;11090;;;
0000711776;0000028079;CITY;Медногорск;;;20032;;;
0000712004;0000028079;CITY;Бузулук;;;11086;;;
0000712404;0000028079;CITY;Бугуруслан;;;11085;;;
0000712711;0000028079;CITY;Орск;;;11091;;;
0000713758;0000028079;CITY;Сорочинск;;;20033;;;
0000713965;0000028079;CITY;Кувандык;;;11088;;;
0000714174;0000028079;CITY;Гай;;;11087;;;
0000714264;0000028079;SUBREGION;Акбулакский район;;;;461551;;
0000714636;0000028079;SUBREGION;Бугурусланский район;;;;461633;;
0000715081;0000028079;SUBREGION;Гайский район;;;;462635;;
0000715316;0000028079;SUBREGION;Сакмарский район;;;;461420;;
0000715856;0000028079;SUBREGION;Асекеевский район;;;;461702;;
0000716214;0000028079;SUBREGION;Сорочинский район;;;;461900;;
0000716492;0000028079;SUBREGION;Тюльганский район;;;;462011;;
0000716775;0000028079;SUBREGION;Ясненский район;;;;462780;;
0000716891;0000716775;CITY;Ясный;;;20034;462781;;
0000716924;0000028079;SUBREGION;Бузулукский район;;;;461045;;
0000717521;0000028079;SUBREGION;Первомайский район;;;;461980;;
0000717993;0000028079;SUBREGION;Новоорский район;;;;462800;;
0000718320;0000028079;SUBREGION;Кувандыкский район;;;;462202;;
0000718793;0000028079;SUBREGION;Саракташский район;;;;462100;;
0000719509;0000028079;SUBREGION;Соль-Илецкий район;;;;461504;;
0000719852;0000719509;CITY;Соль-Илецк;;;11094;;;
0000720118;0000028079;SUBREGION;Тоцкий район;;;;461131;;
0000720534;0000028079;SUBREGION;Северный район;;;;461670;;
0000720859;0000028079;SUBREGION;Курманаевский район;;;;461060;;
0000721153;0000028079;SUBREGION;Оренбургский район;;;;461100;;
0000722784;0000028079;SUBREGION;Новосергиевский район;;;;461200;;
0000723392;0000028079;SUBREGION;Грачевский район;;;;461800;;
0000723628;0000028079;SUBREGION;Светлинский район;;;;462740;;
0000723814;0000028079;SUBREGION;Матвеевский район;;;;461880;;
0000724047;0000028079;SUBREGION;Переволоцкий район;;;;461233;;
0000724474;0000028079;SUBREGION;Адамовский район;;;;462800;;
0000724926;0000028079;SUBREGION;Пономаревский район;;;;461781;;
0000725178;0000028079;SUBREGION;Александровский район;;;;461830;;
0000725443;0000028079;SUBREGION;Беляевский район;;;;461330;;
0000725768;0000028079;SUBREGION;Илекский район;;;;461350;;
0000726179;0000028079;SUBREGION;Домбаровский район;;;;462734;;
0000726414;0000028079;SUBREGION;Красногвардейский район;;;;461150;;
0000726766;0000028079;SUBREGION;Кваркенский район;;;;462860;;
0000727199;0000028079;SUBREGION;Октябрьский район;;;;462030;;
0000727536;0000028079;SUBREGION;Ташлинский район;;;;461170;;
0000728018;0000028079;SUBREGION;Шарлыкский район;;;;461450;;
0000728335;0000028079;SUBREGION;Абдулинский район;;;;461743;;
0000728336;0000728335;CITY;Абдулино;;;20031;;;
0000028080;0000028068;REGION;Республика Башкортостан;;;11111;450000;;
0000728734;0000028080;CITY;Уфа;;;172;;;
0000730163;0000728734;SUBREGION;Демский район;;;;450000;;
0000730165;0000728734;SUBREGION;Кировский район;;;;450000;;
0000730209;0000728734;SUBREGION;Ленинский район;;;;;;
0000730216;0000728734;SUBREGION;Октябрьский район;;;;450000;;
0000730645;0000028080;CITY;Агидель;;;37172;452920;;
0000730683;0000028080;CITY;Октябрьский;;;20235;;;
0000731078;0000028080;CITY;Нефтекамск;;;11114;;;
0000731514;0000028080;CITY;Сибай;;;20716;;;
0000731749;0000028080;CITY;Кумертау;;;11113;;;
0000732058;0000028080;CITY;Салават;;;11115;;;
0000732297;0000028080;SUBREGION;Уфимский район;;;;450000;;
0000733742;0000028080;CITY;Межгорье;;;37139;;;
0000733783;0000028080;CITY;Стерлитамак;;;11116;;;
0000734220;0000028080;SUBREGION;Альшеевский район;;;;452120;;
0000734883;0000028080;SUBREGION;Архангельский район;;;;453030;;
0000735303;0000028080;SUBREGION;Аскинский район;;;;452880;;
0000735789;0000028080;SUBREGION;Аургазинский район;;;;453480;;
0000736470;0000028080;SUBREGION;Баймакский район;;;;453630;;
0000736728;0000736470;CITY;Баймак;;;20673;;;
0000737337;0000028080;SUBREGION;Бакалинский район;;;;452651;;
0000737807;0000028080;SUBREGION;Белебеевский район;;;;452000;;
0000738016;0000737807;CITY;Белебей;;;20714;;;
0000738741;0000028080;SUBREGION;Балтачевский район;;;;452980;;
0000739288;0000028080;SUBREGION;Белорецкий район;;;;453500;;
0000739737;0000739288;CITY;Белорецк;;;20259;;;
0000740591;0000028080;SUBREGION;Белокатайский район;;;;452580;;
0000740956;0000028080;SUBREGION;Бижбулякский район;;;;452040;;
0000741482;0000028080;SUBREGION;Бирский район;;;;452450;;
0000741808;0000741482;CITY;Бирск;;;20689;;;
0000742284;0000028080;SUBREGION;Благоварский район;;;;452740;;
0000742687;0000028080;SUBREGION;Благовещенский район;;;;453430;;
0000742727;0000742687;CITY;Благовещенск;;;11112;;;
0000743255;0000028080;SUBREGION;Буздякский район;;;;452710;;
0000743684;0000028080;SUBREGION;Бураевский район;;;;452960;;
0000744226;0000028080;SUBREGION;Бурзянский район;;;;453580;;
0000744530;0000028080;SUBREGION;Гафурийский район;;;;453051;;
0000745235;0000028080;SUBREGION;Дуванский район;;;;452530;;
0000745627;0000028080;SUBREGION;Ермекеевский район;;;;452190;;
0000745932;0000028080;SUBREGION;Зианчуринский район;;;;453380;;
0000746417;0000028080;SUBREGION;Зилаирский район;;;;453680;;
0000746765;0000028080;SUBREGION;Иглинский район;;;;452411;;
0000747809;0000028080;SUBREGION;Илишевский район;;;;452260;;
0000748405;0000028080;SUBREGION;Ишимбайский район;;;;453200;;
0000748406;0000748405;CITY;Ишимбай;;;20718;;;
0000749174;0000028080;SUBREGION;Караидельский район;;;;452360;;
0000749868;0000028080;SUBREGION;Калтасинский район;;;;452860;;
0000750370;0000028080;SUBREGION;Кармаскалинский район;;;;453020;;
0000751355;0000028080;SUBREGION;Краснокамский район;;;;452930;;
0000751839;0000028080;SUBREGION;Кигинский район;;;;452500;;
0000752099;0000028080;SUBREGION;Кугарчинский район;;;;453331;;
0000752665;0000028080;SUBREGION;Кушнаренковский район;;;;452230;;
0000753257;0000028080;SUBREGION;Куюргазинский район;;;;453300;;
0000753711;0000028080;SUBREGION;Мелеузовский район;;;;453853;;
0000753812;0000753711;CITY;Мелеуз;;;20715;;;
0000754449;0000028080;SUBREGION;Мечетлинский район;;;;452550;;
0000754813;0000028080;SUBREGION;Мишкинский район;;;;452340;;
0000755309;0000028080;SUBREGION;Нуримановский район;;;;452440;;
0000755674;0000028080;SUBREGION;Миякинский район;;;;452080;;
0000756193;0000028080;SUBREGION;Салаватский район;;;;452490;;
0000756666;0000028080;SUBREGION;Стерлибашевский район;;;;453180;;
0000757037;0000028080;SUBREGION;Стерлитамакский район;;;;453115;;
0000757728;0000028080;SUBREGION;Татышлинский район;;;;452830;;
0000758186;0000028080;SUBREGION;Туймазинский район;;;;452750;;
0000758788;0000758186;CITY;Туймазы;;;20717;;;
0000759269;0000028080;SUBREGION;Учалинский район;;;;453700;;
0000759829;0000759269;CITY;Учалы;;;20680;;;
0000760331;0000028080;SUBREGION;Хайбуллинский район;;;;453800;;
0000760821;0000028080;SUBREGION;Федоровский район;;;;453280;;
0000761180;0000028080;SUBREGION;Чекмагушевский район;;;;452200;;
0000761579;0000028080;SUBREGION;Чишминский район;;;;452170;;
0000762505;0000028080;SUBREGION;Шаранский район;;;;452630;;
0000762945;0000028080;SUBREGION;Янаульский район;;;;452800;;
0000763073;0000762945;CITY;Янаул;;;20656;;;
0000763581;0000028080;SUBREGION;Абзелиловский район;;;;453620;;
0000764375;0000028080;SUBREGION;Давлекановский район;;;;453400;;
0000764376;0000764375;CITY;Давлеканово;;;20639;;;
0000764903;0000028080;SUBREGION;Дюртюлинский район;;;;452320;;
0000764909;0000764903;CITY;Дюртюли;;;20668;452320;;
0000028081;0000028068;REGION;Ульяновская область;;;11153;433000;;
0000765566;0000028081;CITY;Ульяновск;;;195;;;
0000766962;0000028081;CITY;Димитровград;;;11155;;;
0000767276;0000028081;CITY;Новоульяновск;;;20070;;;
0000767385;0000028081;SUBREGION;Ульяновский район;;;;433310;;
0000767938;0000028081;SUBREGION;Базарносызганский район;;;;433701;;
0000768127;0000028081;CITY;Барыш;;;11154;;;
0000768246;0000028081;SUBREGION;Барышский район;;;;433750;;
